,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
5687.730310051911,,,,,,,,,,"(28.0, 12.0)"
5689.487908540666,,,,"(44.25, 10.5)",,,,,,
5690.730310051911,,,,,,,,,,"(28.0, 15.0)"
5693.730310051911,,,,,,,,,,"(28.0, 18.0)"
5694.850246888958,,"(24, 12.0)",,,,,,,,
5698.361796056191,"(24, 6.0)",,,,,,,,,
5699.404021319817,,,,,,,,"(26, 13.5)",,
5699.987908540666,,,,"(44.25, 21.0)",,,,,,
5701.940470959642,,,,"(45.5, 22.5)",,,,,,
5702.146220902029,,,,,,"(0, 0)",,,,
5702.476761579208,,,,,,,"(35.75, 22.5)",,,
5702.6920342163785,,,,,,,,,,"(35.75, 13.5)"
5702.696424302196,,"(31.25, 9.0)",,,,,,,,
5702.983476585636,,,,,,,,"(22.75, 12.0)",,
5704.5609932297875,,,"(24, 9.0)",,,,,,,
5707.483476585636,,,,,,,,"(22.75, 16.5)",,
5709.440470959642,,,,"(45.5, 15.0)",,,,,,
5709.983476585636,,,,,,,,"(20.75, 18.0)",,
5710.446424302196,,"(39.0, 9.0)",,,,,,,,
5714.537391956861,,,,,,,,,,"(47.5, 15.0)"
5715.641752020051,,,,,,,,,"(24, 12.0)",
5715.765026279979,,,,"(47.5, 21.0)",,,,,,
5717.946424302196,,"(39.0, 16.5)",,,,,,,,
5718.891752020051,,,,,,,,,"(22.75, 15.0)",
5718.983476585636,,,,,,,,"(20.75, 9.0)",,
5723.100429809898,"(0, 0)",,,,,,,,,
5723.551270145521,,,,,,,,,,"(39.0, 12.0)"
5725.715424052029,,,,,,,,,"(19.5, 21.0)",
5725.827332178728,,,,"(52.0, 12.0)",,,,,,
5728.350750325538,,"(47.5, 22.5)",,,,,,,,
5729.557223448372,,,,,"(41.0, 9.0)",,,,,
5732.5609932297875,,,"(52.0, 9.0)",,,,,,,
5734.965550361568,,,,,"(45.5, 12.0)",,,,,
5734.999523287376,,,,,,,,,,"(29.25, 6.0)"
5737.9195799300405,,"(44.25, 13.5)",,,,,,,,
5739.856464868358,,,,,,"(35.75, 12.0)",,,,
5741.601224042003,,,,,,,,"(0, 0)",,
5741.965424052029,,,,,,,,,"(35.75, 21.0)",
5742.146416099096,,,,"(35.75, 13.5)",,,,,,
5744.717884907074,,,,,,,"(48.75, 10.5)",,,
5745.539693352846,,,,,"(44.25, 22.5)",,,,,
5745.718177266265,"(20.75, 9.0)",,,,,,,,,
5746.670447326051,,,,,,,"(47.5, 12.0)",,,
5747.218177266265,"(20.75, 10.5)",,,,,,,,,
5748.487803119174,,,,,,"(44.25, 10.5)",,,,
5750.320307461232,,,,"(32.5, 21.0)",,,,,,
5751.1128547319995,,"(32.5, 19.5)",,,,,,,,
5754.266338652172,,,,,,,,,"(45.5, 13.5)",
5754.432534674181,,,,,,,"(45.5, 19.5)",,,
5757.449527283641,,,,,,"(52.0, 15.0)",,,,
5757.792320257544,"(19.5, 21.0)",,,,,,,,,
5758.820307461232,,,,"(24, 21.0)",,,,,,
5761.932534674181,,,,,,,"(41.0, 13.5)",,,
5763.239787567634,,"(20.75, 16.5)",,,,,,,,
5763.320307461232,,,,"(19.5, 21.0)",,,,,,
5764.858567143468,,,,,,,,,,"(0, 0)"
5766.151202976176,,,,,,,,,"(34.5, 9.0)",
5768.449527283641,,,,,,"(41.0, 15.0)",,,,
5769.128104306298,"(28.0, 13.5)",,,,,,,,,
5769.432534674181,,,,,,,"(41.0, 21.0)",,,
5770.14397949321,,,,"(22.75, 15.0)",,,,,,
5771.64397949321,,,,"(22.75, 13.5)",,,,,,
5776.949527283641,,,,,,"(32.5, 15.0)",,,,
5777.255817014017,,,,,,,,"(34.5, 9.0)",,
5778.446412862841,,,,,,,"(32.5, 18.0)",,,
5779.14397949321,,,,"(22.75, 6.0)",,,,,,
5781.005077826518,"(35.75, 22.5)",,,,,,,,,
5782.664143927213,,,,,,,,"(39.0, 12.0)",,
5785.3340924376225,,,"(26, 16.5)",,,,,,,
5787.4602910515005,,,,,,,"(24, 21.0)",,,
5787.476314599835,,,,,,,,,,"(20.75, 9.0)"
5789.750398650746,,"(22.75, 9.0)",,,,,,,,
5793.965430688439,,,"(34.5, 15.0)",,,,,,,
5794.9602910515005,,,,,,,"(24, 13.5)",,,
5795.181535582965,,,,,"(28.0, 16.5)",,,,,
5795.215430688439,,,"(35.75, 15.0)",,,,,,,
5799.541243111848,,,,,,,,,,"(19.5, 21.0)"
5800.181535582965,,,,,"(24, 19.5)",,,,,
5801.80579594819,,,,,,,,,"(0, 0)",
5801.886262720502,,,"(42.25, 13.5)",,,,,,,
5802.671888452572,,,,"(0, 0)",,,,,,
5802.848585548176,,"(28.0, 21.0)",,,,,,,,
5803.181535582965,,,,,"(24, 16.5)",,,,,
5803.706718893768,,,,,,,"(19.5, 21.0)",,,
5804.9495700250445,,,,,,,,,,"(24, 18.0)"
5806.30921422374,,,"(45.5, 10.5)",,,,,,,
5806.428040813995,,"(31.25, 22.5)",,,,,,,,
5806.431535582965,,,,,"(22.75, 13.5)",,,,,
5807.931535582965,,,,,"(22.75, 12.0)",,,,,
5808.555121300508,,,,,,,,,,"(26, 15.0)"
5808.80921422374,,,"(47.5, 9.0)",,,,,,,
5812.744079941832,,,,,,"(0, 0)",,,,
5815.034229652977,,,,,,,"(15.25, 10.5)",,,
5817.555121300508,,,,,,,,,,"(26, 6.0)"
5823.246201154384,"(47.5, 10.5)",,,,,,,,,
5823.46855545342,,,,,,,,"(0, 0)",,
5823.879676620845,,,,,,,,,,"(28.0, 12.0)"
5824.1833217185595,,"(48.75, 19.5)",,,,,,,,
5825.246201154384,"(45.5, 10.5)",,,,,,,,,
5825.6833217185595,,"(48.75, 21.0)",,,,,,,,
5827.635884137536,,"(47.5, 22.5)",,,,,,,,
5828.638611678188,,,,,,,,,"(24, 12.0)",
5833.549426114262,,,,,,,"(0, 0)",,,
5833.652392878164,,,,,"(0, 0)",,,,,
5835.1109109828585,"(35.75, 12.0)",,,,,,,,,
5839.635884137536,,"(47.5, 10.5)",,,,,,,,
5841.046023338002,,,,,,"(24, 15.0)",,,,
5841.135884137536,,"(47.5, 9.0)",,,,,,,,
5841.854952396066,,,,"(37.75, 10.5)",,,,,,
5846.1023849513485,"(32.5, 22.5)",,,,,,,,,
5846.544211050732,,"(52.0, 6.0)",,,,,,,,
5846.598368886319,,,,"(42.25, 9.0)",,,,,,
5846.996464412781,,,,,,,,"(22.75, 6.0)",,
5847.6023849513485,"(32.5, 21.0)",,,,,,,,,
5851.450349361344,,,,,,"(32.5, 21.0)",,,,
5852.1023849513485,"(28.0, 21.0)",,,,,,,,,
5852.996464412781,,,,,,,,"(22.75, 12.0)",,
5854.3427690443,,,,,,,,,,"(24, 13.5)"
5855.471427408185,,,,,,,,,"(37.75, 15.0)",
5856.804801836877,,,,,,,"(20.75, 10.5)",,,
5857.154327730691,,,"(0, 0)",,,,,,,
5858.123182240744,"(24, 16.5)",,,,,,,,,
5858.429075374736,,"(41.0, 10.5)",,,,,,,,
5860.929075374736,,"(39.0, 9.0)",,,,,,,,
5863.799438396572,,,,,,"(26, 10.5)",,,,
5864.317330414662,,,,,,,,,"(44.25, 21.0)",
5864.4871432714235,"(19.5, 21.0)",,,,,,,,,
5866.701598617486,,,,,"(32.5, 6.0)",,,,,
5868.299438396572,,,,,,"(26, 6.0)",,,,
5874.05145194543,,,,,,,,"(41.0, 22.5)",,
5874.055972875926,"(22.75, 12.0)",,,,,,,,,
5875.116341914108,,,,,,,"(39.0, 12.0)",,,
5875.308804383152,,,,,,,,,"(47.5, 10.5)",
5877.261366802129,,,,,,,,,"(48.75, 12.0)",
5878.754385600983,,,"(20.75, 6.0)",,,,,,,
5880.366341914108,,,,,,,"(44.25, 12.0)",,,
5881.8791086703295,,,,,,,,,,"(0, 0)"
5883.254385600983,,,"(20.75, 10.5)",,,,,,,
5884.55145194543,,,,,,,,"(41.0, 12.0)",,
5885.10975840436,,,,,,,"(48.75, 10.5)",,,
5886.95777051644,,,,,"(44.25, 22.5)",,,,,
5889.79631443932,,,,"(20.75, 12.0)",,,,,,
5893.511366802129,,,,,,,,,"(32.5, 12.0)",
5893.828528592262,,,"(19.5, 21.0)",,,,,,,
5894.982766524825,,,,,,"(0, 0)",,,,
5897.090822067948,,,,,,,,,"(29.25, 10.5)",
5898.8827053620125,,,,"(19.5, 21.0)",,,,,,
5899.776830171126,"(0, 0)",,,,,,,,,
5900.954067567115,,"(0, 0)",,,,,,,,
5902.002419954398,,,"(22.75, 13.5)",,,,,,,
5903.502419954398,,,"(22.75, 15.0)",,,,,,,
5904.28008271776,,,,,"(28.0, 16.5)",,,,,
5905.454982373374,,,"(24, 13.5)",,,,,,,
5907.056596724148,,,,"(22.75, 13.5)",,,,,,
5909.060533648838,,,"(26, 16.5)",,,,,,,
5909.415448296359,,,,,,,,,,"(24, 13.5)"
5916.625426328651,,,,"(26, 22.5)",,,,,,
5921.549855229549,,,,"(28.0, 18.0)",,,,,,
5925.419604552842,,"(22.75, 9.0)",,,,,,,,
5926.605543126509,,,,,,"(26, 18.0)",,,,
5926.9581821427455,,,,"(32.5, 21.0)",,,,,,
5927.271470672018,,,,,,,,"(20.75, 6.0)",,
5928.168346100599,,,,,,,,,"(0, 0)",
5929.9581821427455,,,,"(32.5, 18.0)",,,,,,
5930.271470672018,,,,,,,,"(20.75, 9.0)",,
5934.977709033998,,,,,,,"(45.5, 10.5)",,,
5936.78008271776,,,,,"(20.75, 9.0)",,,,,
5936.951787922388,,,,,,,,,,"(47.5, 16.5)"
5939.854201829164,,,"(19.5, 21.0)",,,,,,,
5941.704511618658,,,,,"(22.75, 13.5)",,,,,
5942.271470672018,,,,,,,,"(20.75, 21.0)",,
5942.854201829164,,,"(19.5, 18.0)",,,,,,,
5943.204511618658,,,,,"(22.75, 15.0)",,,,,
5943.714998634943,,,,"(45.5, 22.5)",,,,,,
5946.977709033998,,,,,,,"(45.5, 22.5)",,,
5947.597618319416,,,"(24, 19.5)",,,,,,,
5948.423515566947,"(47.5, 10.5)",,,,,,,,,
5949.88514153857,,"(20.75, 9.0)",,,,,,,,
5950.0281836506365,,,,,"(19.5, 21.0)",,,,,
5950.033558020148,,,,,,,,"(22.75, 13.5)",,
5950.5386706669215,,,,"(48.75, 16.5)",,,,,,
5951.7886706669215,,,,"(47.5, 16.5)",,,,,,
5952.597618319416,,,"(28.0, 22.5)",,,,,,,
5952.906979854305,,,,,,,,,"(24, 6.0)",
5954.5811621968705,,,,,,,"(44.25, 15.0)",,,
5955.906979854305,,,,,,,,,"(24, 9.0)",
5957.248753083882,,,,"(42.25, 15.0)",,,,,,
5958.228319728192,,,,,,"(19.5, 21.0)",,,,
5958.664896270964,,,,,,,,"(31.25, 12.0)",,
5958.906979854305,,,,,,,,,"(24, 12.0)",
5959.8311621968705,,,,,,,"(39.0, 15.0)",,,
5960.49144502134,,,"(35.75, 21.0)",,,,,,,
5961.950070050583,,"(19.5, 21.0)",,,,,,,,
5965.8311621968705,,,,,,,"(39.0, 9.0)",,,
5966.450070050583,,"(24, 21.0)",,,,,,,,
5967.315117053318,,,"(39.0, 15.0)",,,,,,,
5967.950070050583,,"(24, 22.5)",,,,,,,,
5968.2781836506365,,,,,"(37.75, 21.0)",,,,,
5968.9692857530545,,,,,,,,,"(19.5, 21.0)",
5969.267679472295,,,"(37.75, 16.5)",,,,,,,
5969.4106174626895,,,,,,,"(35.75, 10.5)",,,
5972.267679472295,,,"(37.75, 13.5)",,,,,,,
5974.983980191332,,,,,,,,"(47.5, 10.5)",,
5975.267679472295,,,"(37.75, 10.5)",,,,,,,
5975.560293161112,,,,"(24, 13.5)",,,,,,
5978.479286532188,,,,,"(47.5, 18.0)",,,,,
5978.563435457151,,,,,,,,"(50.75, 9.0)",,
5981.1606174626895,,,,,,,"(24, 10.5)",,,
5984.525979843412,,,,,"(42.25, 15.0)",,,,,
5985.017679472295,,,"(47.5, 10.5)",,,,,,,
5986.885779490007,,,,,,"(0, 0)",,,,
5987.194773707967,,,,,,,,"(42.25, 10.5)",,
5987.235980269486,,,,,,,,,,"(0, 0)"
5988.180285206493,,,,,,,,,"(37.75, 15.0)",
5988.267679472295,,,"(44.25, 10.5)",,,,,,,
5989.070261811076,,"(44.25, 16.5)",,,,,,,,
5995.893933843055,,"(47.5, 22.5)",,,,,,,,
5997.070200962768,"(20.75, 9.0)",,,,,,,,,
5997.794834353127,,,,,"(32.5, 6.0)",,,,,
6003.096632787141,,,,"(0, 0)",,,,,,
6005.113478300347,,"(45.5, 13.5)",,,,,,,,
6006.808712541787,,,,,"(24, 9.0)",,,,,
6007.064288208979,,,"(26, 6.0)",,,,,,,
6007.3569912575485,,,,,,,"(0, 0)",,,
6013.287369662483,,"(48.75, 6.0)",,,,,,,,
6016.537369662483,,"(52.0, 6.0)",,,,,,,,
6019.687948419135,"(0, 0)",,,,,,,,,
6026.9107716823855,,,,,,"(39.0, 9.0)",,,,
6027.06666616217,,,,"(20.75, 12.0)",,,,,,
6028.801246544206,,,,,,,,,"(42.25, 18.0)",
6029.879033726609,,"(39.0, 9.0)",,,,,,,,
6029.974738713916,,,,,,,"(20.75, 9.0)",,,
6030.301246544206,,,,,,,,,"(42.25, 16.5)",
6030.729960626138,,,,,,,,"(0, 0)",,
6032.44072377774,,,,,"(0, 0)",,,,,
6033.747616337231,,,"(0, 0)",,,,,,,
6035.852147372,,,,,,,,,"(39.0, 12.0)",
6037.520172616585,,,,,,,,,,"(47.5, 16.5)"
6038.852147372,,,,,,,,,"(39.0, 9.0)",
6039.259860717614,,,,,,"(45.5, 19.5)",,,,
6042.305695875502,"(20.75, 9.0)",,,,,,,,,
6043.474738713916,,,,,,,"(20.75, 22.5)",,,
6045.427301132892,,,,,,,"(19.5, 21.0)",,,
6051.036699537199,,,,"(20.75, 6.0)",,,,,,
6052.33001849643,,,,,,,,"(20.75, 6.0)",,
6055.044993163728,,,,,,,"(28.0, 16.5)",,,
6055.058471234107,,,,,"(20.75, 9.0)",,,,,
6056.582172918934,,,,,,"(29.25, 13.5)",,,,
6059.468473632431,,,"(22.75, 12.0)",,,,,,,
6061.536699537199,,,,"(20.75, 16.5)",,,,,,
6064.786699537199,,,,"(24, 16.5)",,,,,,
6064.92344333187,"(34.5, 9.0)",,,,,,,,,
6068.883087519076,,,,,,"(19.5, 21.0)",,,,
6069.037303236933,,,"(19.5, 21.0)",,,,,,,
6069.058701409857,,,,"(28.0, 15.0)",,,,,,
6069.42344333187,"(39.0, 9.0)",,,,,,,,,
6069.904025918988,,"(0, 0)",,,,,,,,
6073.544993163728,,,,,,,"(45.5, 10.5)",,,
6073.9300763667225,,,,,,,,"(20.75, 9.0)",,
6077.676218690474,,,,,"(20.75, 9.0)",,,,,
6078.808701409857,,,,"(37.75, 15.0)",,,,,,
6078.877139564379,,,,,,,,,"(0, 0)",
6079.4809771945165,,,,,,,,"(24, 13.5)",,
6082.509695660172,"(52.0, 10.5)",,,,,,,,,
6084.2170283230535,,,,"(42.25, 18.0)",,,,,,
6086.9809771945165,,,,,,,,"(24, 21.0)",,
6087.804364963684,,,,,,,,,,"(19.5, 21.0)"
6087.822579598517,,,,"(44.25, 21.0)",,,,,,
6088.933539613493,,,,,,,,"(22.75, 22.5)",,
6089.741147202488,,,,,"(19.5, 21.0)",,,,,
6092.434412280812,"(45.5, 18.0)",,,,,,,,,
6092.521773375355,,"(20.75, 9.0)",,,,,,,,
6095.407818126557,,,,,,,,,,"(20.75, 13.5)"
6096.900057734126,,,,,"(26, 18.0)",,,,,
6097.177828771064,"(41.0, 19.5)",,,,,,,,,
6097.540547280891,,,,,,"(15.25, 10.5)",,,,
6097.694762998748,,,"(45.5, 22.5)",,,,,,,
6099.67190541095,,,,,,,,"(32.5, 18.0)",,
6099.699553118737,,,,"(52.0, 12.0)",,,,,,
6099.900057734126,,,,,"(26, 15.0)",,,,,
6099.907818126557,,,,,,,,,,"(20.75, 9.0)"
6101.494887020746,,,,,,,,,"(20.75, 9.0)",
6102.400057734126,,,,,"(28.0, 16.5)",,,,,
6104.094856914188,,,,,,,,"(35.75, 21.0)",,
6106.795520801899,"(32.5, 15.0)",,,,,,,,,
6108.8680580401,,,,,,"(19.5, 21.0)",,,,
6110.3680580401,,,,,,"(19.5, 19.5)",,,,
6112.699553118737,,,,"(39.0, 12.0)",,,,,,
6113.55981553276,,,,,,,,,"(19.5, 21.0)",
6114.29595979574,,,,,,,,"(45.5, 18.0)",,
6115.139520831723,,"(22.75, 12.0)",,,,,,,,
6116.639520831723,,"(22.75, 13.5)",,,,,,,,
6116.728787615033,,,,,"(42.25, 15.0)",,,,,
6117.199553118737,,,,"(34.5, 12.0)",,,,,,
6117.526968571738,,,,,,"(26, 22.5)",,,,
6120.2408173881695,,,,,,,"(47.5, 9.0)",,,
6121.113341865175,"(19.5, 21.0)",,,,,,,,,
6121.119631827718,,,,,,,,"(48.75, 12.0)",,
6122.525565582924,,,,,,,,,,"(0, 0)"
6123.05334293537,,,,,"(44.25, 21.0)",,,,,
6124.363341865175,"(20.75, 18.0)",,,,,,,,,
6124.813412193858,,"(19.5, 21.0)",,,,,,,,
6125.4995779312885,,,,,,"(31.25, 16.5)",,,,
6125.860730132902,,,,,,,,,"(29.25, 13.5)",
6126.565372708506,,,,,,,"(45.5, 15.0)",,,
6129.044910859219,,,,"(22.75, 10.5)",,,,,,
6129.313412193858,,"(24, 21.0)",,,,,,,,
6130.813412193858,,"(24, 19.5)",,,,,,,,
6131.863341865175,"(20.75, 10.5)",,,,,,,,,
6132.624366125038,,,,"(19.5, 9.0)",,,,,,
6134.04481690386,,,,,"(47.5, 10.5)",,,,,
6134.45919941043,,,,,,,"(37.75, 13.5)",,,
6136.813412193858,,"(24, 13.5)",,,,,,,,
6139.817398994564,,,,,,"(44.25, 22.5)",,,,
6141.313412193858,,"(24, 9.0)",,,,,,,,
6143.919028749567,,,,,,,,"(26, 10.5)",,
6148.45399861159,,,"(0, 0)",,,,,,,
6148.610730132902,,,,,,,,,"(52.0, 13.5)",
6149.846436276796,,"(31.25, 13.5)",,,,,,,,
6150.565715368544,,,,,,,,,,"(26, 10.5)"
6154.101097719953,,,,"(0, 0)",,,,,,
6154.302304931435,,,,,,"(39.0, 9.0)",,,,
6155.065715368544,,,,,,,,,,"(26, 15.0)"
6155.11871758779,"(0, 0)",,,,,,,,,
6157.552304931435,,,,,,"(35.75, 9.0)",,,,
6157.752130427218,,"(37.75, 18.0)",,,,,,,,
6158.79481690386,,,,,"(22.75, 10.5)",,,,,
6159.349095930359,,,,,,,,,"(42.25, 18.0)",
6162.252130427218,,"(37.75, 13.5)",,,,,,,,
6169.752130427218,,"(37.75, 6.0)",,,,,,,,
6171.959178535187,,,,,,,,"(0, 0)",,
6172.552304931435,,,,,,"(20.75, 9.0)",,,,
6174.550501459628,,,,,,,"(0, 0)",,,
6175.701155590245,,,,"(20.75, 6.0)",,,,,,
6177.387229654094,,,,,,,,,,"(47.5, 21.0)"
6179.887229654094,,,,,,,,,,"(45.5, 22.5)"
6181.137229654094,,,,,,,,,,"(44.25, 22.5)"
6181.572687044188,"(22.75, 13.5)",,,,,,,,,
6182.752130427218,,"(50.75, 6.0)",,,,,,,,
6183.851003764594,,,,,"(0, 0)",,,,,
6184.572687044188,"(22.75, 10.5)",,,,,,,,,
6194.576925991554,,,,,,,,"(20.75, 9.0)",,
6195.170052387803,,,,,,"(0, 0)",,,,
6195.93798976971,,,,,,,,,,"(32.5, 13.5)"
6196.41804478467,"(34.5, 9.0)",,,,,,,,,
6197.301213460538,,,,"(0, 0)",,,,,,
6199.213234224431,,,"(45.5, 22.5)",,,,,,,
6205.273626412444,,,,,,,,,"(41.0, 15.0)",
6206.468751220961,,,,,"(20.75, 9.0)",,,,,
6210.946320789513,,,,,,,,,,"(19.5, 21.0)"
6212.097298444422,,,,,,,,,"(37.75, 21.0)",
6213.685248849088,,,,,,"(15.25, 10.5)",,,,
6217.194673447922,,,,,,,,"(0, 0)",,
6222.895614966579,,,,,,,"(47.5, 9.0)",,,
6228.094881640864,,,,"(26, 16.5)",,,,,,
6229.086498677329,,,,,"(0, 0)",,,,,
6231.308297897861,,,,,,,,,"(19.5, 15.0)",
6232.072637756684,"(41.0, 15.0)",,,,,,,,,
6232.200445310373,,,,,,"(52.0, 12.0)",,,,
6233.855579430196,,"(0, 0)",,,,,,,,
6236.510460909532,,,,,,,,,"(15.25, 12.0)",
6236.943861800625,,,,,,"(47.5, 10.5)",,,,
6238.896309788663,"(44.25, 21.0)",,,,,,,,,
6239.603780551328,,,,,,,,,,"(45.5, 15.0)"
6242.250860308655,,,,,,,,"(22.75, 10.5)",,
6244.443861800625,,,,,,"(47.5, 18.0)",,,,
6245.928335871665,,,,,,,,,,"(47.5, 21.0)"
6249.396309788663,"(44.25, 10.5)",,,,,,,,,
6249.854313471528,,,,,,,,"(24, 18.0)",,
6249.972469837273,,,"(20.75, 12.0)",,,,,,,
6251.354313471528,,,,,,,,"(24, 19.5)",,
6252.341874399944,,,,,"(20.75, 10.5)",,,,,
6252.752007903643,,,,,,,,,,"(44.25, 15.0)"
6253.854313471528,,,,,,,,"(26, 21.0)",,
6254.856392205623,"(39.0, 9.0)",,,,,,,,,
6255.915679279858,,,,,,,,,"(0, 0)",
6256.002007903643,,,,,,,,,,"(41.0, 15.0)"
6258.888549821189,,,,"(26, 13.5)",,,,,,
6259.576436725395,,"(22.75, 12.0)",,,,,,,,
6259.854313471528,,,,,,,,"(26, 15.0)",,
6265.057495087174,"(29.25, 6.0)",,,,,,,,,
6266.409744437114,,,,,,"(26, 22.5)",,,,
6267.888549821189,,,,"(26, 22.5)",,,,,,
6270.319828966919,,,,,,,,,,"(28.0, 21.0)"
6271.24072847353,,,,,,,"(26, 19.5)",,,
6273.080576469177,,,,,,"(19.5, 21.0)",,,,
6273.942503212302,,,"(0, 0)",,,,,,,
6274.24072847353,,,,,,,"(26, 22.5)",,,
6274.5593818532525,,,,"(19.5, 21.0)",,,,,,
6275.597250122559,,,,,"(24, 12.0)",,,,,
6276.74072847353,,,,,,,"(24, 21.0)",,,
6277.723375414399,,,,,,,,,,"(20.75, 22.5)"
6279.302798343505,,,,"(24, 19.5)",,,,,,
6279.885712654886,,,,,,,,,"(20.75, 12.0)",
6281.406575533781,,,,,,,,"(47.5, 13.5)",,
6284.344181636403,,,,,,,"(22.75, 13.5)",,,
6285.14550498119,,,,,,"(20.75, 9.0)",,,,
6285.297294020595,,"(42.25, 10.5)",,,,,,,,
6288.059604017022,,,,,,,,,"(24, 19.5)",
6288.565486065419,,,,,,,,"(41.0, 10.5)",,
6291.223375414399,,,,,,,,,,"(20.75, 9.0)"
6292.802798343505,,,,"(24, 6.0)",,,,,,
6294.052798343505,,,,"(22.75, 6.0)",,,,,,
6294.916538943266,"(0, 0)",,,,,,,,,
6295.559604017022,,,,,,,,,"(24, 12.0)",
6296.288767989085,,"(45.5, 21.0)",,,,,,,,
6297.912536587331,,,"(20.75, 12.0)",,,,,,,
6300.788767989085,,"(45.5, 16.5)",,,,,,,,
6301.884159337359,,,,,,,,,"(26, 6.0)",
6302.288767989085,,"(45.5, 15.0)",,,,,,,,
6302.430065852556,,,,,"(0, 0)",,,,,
6307.763252437558,,,,,,"(0, 0)",,,,
6308.41759332515,,"(44.25, 21.0)",,,,,,,,
6310.7981510928,,,,,,,"(0, 0)",,,
6313.841122870766,,,,,,,,,,"(0, 0)"
6317.534286399633,"(20.75, 9.0)",,,,,,,,,
6317.580707302866,,,,"(0, 0)",,,,,,
6320.680768074043,,,,,,,,,"(44.25, 10.5)",
6321.882569962359,,,"(45.5, 16.5)",,,,,,,
6326.231668901837,,,,,,,,,"(41.0, 15.0)",
6326.72913340238,,"(26, 22.5)",,,,,,,,
6328.207125282696,,,"(47.5, 10.5)",,,,,,,
6329.262881582554,,,,,"(24, 12.0)",,,,,
6329.699811460229,"(22.75, 21.0)",,,,,,,,,
6330.888647573038,,,,,,,,"(19.5, 16.5)",,
6331.652373879206,"(24, 19.5)",,,,,,,,,
6331.97913340238,,"(20.75, 22.5)",,,,,,,,
6333.152373879206,"(24, 18.0)",,,,,,,,,
6333.959626232417,,,,,,"(24, 10.5)",,,,
6334.47913340238,,"(22.75, 21.0)",,,,,,,,
6335.459626232417,,,,,,"(24, 9.0)",,,,
6336.431695821357,,"(24, 19.5)",,,,,,,,
6337.424375751864,"(28.0, 16.5)",,,,,,,,,
6342.431695821357,,"(24, 13.5)",,,,,,,,
6343.931695821357,,"(24, 12.0)",,,,,,,,
6343.97489990134,,,,,,,,"(32.5, 18.0)",,
6345.068694011614,,,"(31.25, 6.0)",,,,,,,
6345.44277549544,,,,,,,"(32.5, 12.0)",,,
6349.931695821357,,"(24, 6.0)",,,,,,,,
6350.5106280801665,"(41.0, 15.0)",,,,,,,,,
6351.181695821357,,"(22.75, 6.0)",,,,,,,,
6353.954557970598,,,,,,"(42.25, 12.0)",,,,
6355.568694011614,,,"(31.25, 16.5)",,,,,,,
6356.095697312551,,,,,"(47.5, 10.5)",,,,,
6357.288133235923,,,,,,,"(44.25, 10.5)",,,
6357.622243965297,,,,,,,,"(26, 6.0)",,
6362.420252632888,,,,,"(45.5, 16.5)",,,,,
6362.736686973338,,,,"(44.25, 9.0)",,,,,,
6362.958965860866,,,,,,,,,,"(48.75, 6.0)"
6363.414871424851,,,"(24, 19.5)",,,,,,,
6363.704557970598,,,,,,"(52.0, 12.0)",,,,
6364.447043767561,,,,,,,"(37.75, 13.5)",,,
6368.02649903338,,,,,,,"(34.5, 15.0)",,,
6369.889428807724,,,,,,,,,"(19.5, 21.0)",
6372.527795465368,,,,,,,,,,"(45.5, 15.0)"
6373.914871424851,,,"(24, 9.0)",,,,,,,
6374.709604780718,,"(0, 0)",,,,,,,,
6376.738073696164,,,,,"(32.5, 22.5)",,,,,
6377.164871424851,,,"(20.75, 9.0)",,,,,,,
6377.644191064215,,,,,,,"(26, 19.5)",,,
6380.164871424851,,,"(20.75, 12.0)",,,,,,,
6381.533295710022,,,,"(26, 13.5)",,,,,,
6384.305572093549,,,,,,,,"(0, 0)",,
6394.168387986053,"(0, 0)",,,,,,,,,
6397.751462285347,,,,,"(15.25, 10.5)",,,,,
6398.546888569538,,,,,,,,,"(0, 0)",
6404.13490479988,,,"(0, 0)",,,,,,,
6405.172697204173,,"(28.0, 12.0)",,,,,,,,
6409.849651642438,,,,,,,,"(19.5, 16.5)",,
6410.144191064215,,,,,,,"(0, 0)",,,
6410.829199860602,,,,"(0, 0)",,,,,,
6412.683584447338,"(15.25, 10.5)",,,,,,,,,
6416.266658746632,,,,,"(0, 0)",,,,,
6417.071214227103,,,,,,"(26, 19.5)",,,,
6419.501427085081,,"(42.25, 10.5)",,,,,,,,
6420.436562930207,,,,,,,,,,"(0, 0)"
6423.39576954744,,,,,,"(24, 13.5)",,,,
6424.011095206547,"(19.5, 21.0)",,,,,,,,,
6425.511095206547,"(19.5, 19.5)",,,,,,,,,
6427.204348331353,,,,,,,,,"(19.5, 21.0)",
6429.85576209508,,,"(22.75, 12.0)",,,,,,,
6431.061996034341,"(22.75, 15.0)",,,,,,,,,
6431.35576209508,,,"(22.75, 13.5)",,,,,,,
6432.142197389708,,,,,,"(19.5, 21.0)",,,,
6432.561996034341,"(22.75, 13.5)",,,,,,,,,
6433.725706144312,,,,"(19.5, 12.0)",,,,,,
6435.393731191328,,,,,,,,"(19.5, 21.0)",,
6435.865048359415,,,,,,,"(22.75, 12.0)",,,
6437.346293610304,,,,,,,,"(20.75, 22.5)",,
6438.022078451301,"(28.0, 15.0)",,,,,,,,,
6438.865048359415,,,,,,,"(22.75, 15.0)",,,
6438.884406202999,,,,,"(20.75, 9.0)",,,,,
