,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
0,"(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
1,"[22.75, 13.5]","[44.25, 22.5]","[20.75, 9.0]","[39.0, 9.0]","[42.25, 18.0]","[41.0, 21.0]","[41.0, 19.5]","(0, 0)","[24, 12.0]","[26, 6.0]"
2,"[20.75, 22.5]","[44.25, 15.0]","[20.75, 12.0]","[41.0, 10.5]","[44.25, 13.5]","[41.0, 15.0]","[41.0, 15.0]","[28.0, 6.0]","[24, 9.0]","[28.0, 12.0]"
3,"[35.75, 21.0]","[47.5, 18.0]","[20.75, 18.0]","[41.0, 15.0]","[45.5, 22.5]","[41.0, 10.5]","[32.5, 18.0]","(0, 0)","(0, 0)","[32.5, 18.0]"
4,"[35.75, 13.5]","[42.25, 13.5]","[20.75, 19.5]","[41.0, 22.5]","[47.5, 19.5]","[37.75, 10.5]","[26, 19.5]","(0, 0)","[15.25, 10.5]","[37.75, 21.0]"
5,"[41.0, 19.5]","[42.25, 12.0]","[19.5, 19.5]","[42.25, 18.0]","[50.75, 9.0]","[34.5, 12.0]","(0, 0)","(0, 0)","[20.75, 22.5]","[41.0, 15.0]"
6,"[45.5, 18.0]","[34.5, 9.0]","[19.5, 21.0]","[42.25, 16.5]","[41.0, 10.5]","[32.5, 10.5]","[28.0, 6.0]","[19.5, 16.5]","[35.75, 13.5]","[45.5, 15.0]"
7,"[45.5, 13.5]","[22.75, 12.0]","[22.75, 13.5]","[42.25, 15.0]","[41.0, 13.5]","[24, 10.5]","[35.75, 12.0]","[19.5, 18.0]","[47.5, 22.5]","[52.0, 13.5]"
8,"[47.5, 10.5]","[20.75, 9.0]","[35.75, 13.5]","[52.0, 13.5]","[39.0, 18.0]","(0, 0)","[47.5, 10.5]","[20.75, 22.5]","[48.75, 12.0]","[20.75, 18.0]"
9,"[42.25, 12.0]","(0, 0)","[44.25, 19.5]","[47.5, 10.5]","[22.75, 18.0]","[22.75, 13.5]","[42.25, 12.0]","[20.75, 21.0]","[50.75, 9.0]","(0, 0)"
10,"[26, 6.0]","[15.25, 10.5]","[47.5, 10.5]","[19.5, 21.0]","[22.75, 13.5]","[41.0, 21.0]","[41.0, 19.5]","[20.75, 16.5]","[44.25, 9.0]","[26, 6.0]"
11,"(0, 0)","[39.0, 12.0]","[32.5, 10.5]","[22.75, 16.5]","[20.75, 12.0]","(0, 0)","(0, 0)","[22.75, 6.0]","[24, 12.0]","(0, 0)"
12,"[22.75, 13.5]","[44.25, 22.5]","[15.25, 9.0]","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)"
13,"(0, 0)","(0, 0)","(0, 0)","[39.0, 9.0]","[24, 12.0]","[26, 6.0]","[34.5, 19.5]","[15.25, 9.0]","(0, 0)","[19.5, 10.5]"
14,"(0, 0)","(0, 0)","[20.75, 9.0]","(0, 0)","[42.25, 18.0]","[22.75, 13.5]","[35.75, 22.5]","[19.5, 16.5]","(0, 0)","[19.5, 16.5]"
15,"[47.5, 10.5]","[20.75, 12.0]","(0, 0)","(0, 0)","(0, 0)","[22.75, 15.0]","[44.25, 12.0]","(0, 0)","[20.75, 16.5]","[22.75, 15.0]"
16,"[47.5, 19.5]","[20.75, 13.5]","(0, 0)","(0, 0)","(0, 0)","[22.75, 19.5]","[47.5, 9.0]","(0, 0)","(0, 0)","[24, 12.0]"
17,"[44.25, 15.0]","[20.75, 16.5]","[20.75, 12.0]","[20.75, 16.5]","[22.75, 12.0]","[24, 16.5]","(0, 0)","[45.5, 22.5]","(0, 0)","[20.75, 22.5]"
18,"[42.25, 16.5]","[20.75, 22.5]","[20.75, 16.5]","(0, 0)","[24, 9.0]","[19.5, 18.0]","[34.5, 19.5]","[31.25, 16.5]","(0, 0)","[20.75, 16.5]"
19,"[39.0, 12.0]","[19.5, 21.0]","[20.75, 22.5]","(0, 0)","[24, 16.5]","[20.75, 12.0]","(0, 0)","[24, 19.5]","[22.75, 13.5]","[20.75, 10.5]"
20,"[24, 6.0]","[24, 16.5]","[19.5, 19.5]","(0, 0)","[28.0, 18.0]","(0, 0)","(0, 0)","[24, 10.5]","[22.75, 18.0]","(0, 0)"
21,"[22.75, 10.5]","[24, 13.5]","[22.75, 21.0]","[45.5, 15.0]","[32.5, 21.0]","[50.75, 9.0]","[22.75, 15.0]","[20.75, 9.0]","[24, 21.0]","[19.5, 10.5]"
22,"[22.75, 15.0]","[24, 10.5]","[22.75, 13.5]","[35.75, 21.0]","[37.75, 19.5]","[50.75, 10.5]","[19.5, 21.0]","[20.75, 6.0]","[24, 10.5]","(0, 0)"
23,"[20.75, 12.0]","[26, 6.0]","[22.75, 12.0]","[39.0, 13.5]","[45.5, 15.0]","[52.0, 9.0]","[15.25, 21.0]","(0, 0)","[26, 6.0]","(0, 0)"
24,"(0, 0)","[47.5, 9.0]","[24, 13.5]","(0, 0)","[19.5, 21.0]","[26, 6.0]","[15.25, 10.5]","[19.5, 9.0]","[52.0, 13.5]","(0, 0)"
25,"[47.5, 10.5]","(0, 0)","[45.5, 15.0]","[45.5, 15.0]","[20.75, 22.5]","(0, 0)","(0, 0)","[19.5, 21.0]","[32.5, 15.0]","[20.75, 18.0]"
26,"(0, 0)","[20.75, 12.0]","[45.5, 19.5]","(0, 0)","[20.75, 12.0]","(0, 0)","[20.75, 9.0]","[22.75, 16.5]","[20.75, 15.0]","[41.0, 22.5]"
27,"(0, 0)","(0, 0)","[47.5, 21.0]","(0, 0)","[19.5, 6.0]","[20.75, 9.0]","[24, 13.5]","[29.25, 13.5]","(0, 0)","[44.25, 21.0]"
28,"[24, 21.0]","(0, 0)","[52.0, 13.5]","[28.0, 15.0]","(0, 0)","[20.75, 10.5]","[35.75, 21.0]","[39.0, 9.0]","[22.75, 13.5]","(0, 0)"
29,"(0, 0)","[35.75, 16.5]","[48.75, 10.5]","[32.5, 21.0]","[22.75, 12.0]","[20.75, 12.0]","[44.25, 12.0]","[45.5, 22.5]","(0, 0)","(0, 0)"
30,"[24, 21.0]","[41.0, 10.5]","[35.75, 9.0]","[44.25, 21.0]","(0, 0)","[20.75, 13.5]","[31.25, 16.5]","(0, 0)","(0, 0)","(0, 0)"
31,"(0, 0)","[52.0, 6.0]","(0, 0)","[47.5, 19.5]","(0, 0)","[19.5, 21.0]","[22.75, 15.0]","(0, 0)","[22.75, 12.0]","[24, 10.5]"
32,"(0, 0)","(0, 0)","[20.75, 12.0]","[52.0, 12.0]","[41.0, 10.5]","[41.0, 18.0]","(0, 0)","[22.75, 19.5]","[22.75, 21.0]","[26, 6.0]"
33,"[26, 15.0]","[19.5, 10.5]","(0, 0)","[41.0, 10.5]","[41.0, 13.5]","[34.5, 12.0]","(0, 0)","[22.75, 13.5]","[24, 16.5]","[44.25, 9.0]"
34,"[26, 22.5]","[20.75, 22.5]","(0, 0)","[24, 6.0]","[52.0, 13.5]","[22.75, 6.0]","[47.5, 6.0]","[24, 18.0]","[24, 18.0]","[41.0, 13.5]"
35,"[24, 21.0]","[20.75, 18.0]","[19.5, 10.5]","[20.75, 9.0]","[32.5, 21.0]","[22.75, 10.5]","(0, 0)","[24, 9.0]","[45.5, 18.0]","[37.75, 13.5]"
36,"[24, 10.5]","[22.75, 13.5]","[19.5, 12.0]","(0, 0)","[26, 15.0]","[22.75, 12.0]","[20.75, 12.0]","[31.25, 13.5]","[45.5, 22.5]","[20.75, 21.0]"
37,"[24, 6.0]","[24, 10.5]","[19.5, 18.0]","[28.0, 15.0]","[24, 19.5]","(0, 0)","[20.75, 13.5]","[35.75, 19.5]","[41.0, 15.0]","[22.75, 13.5]"
38,"[22.75, 13.5]","[24, 12.0]","[24, 16.5]","(0, 0)","[24, 9.0]","[20.75, 9.0]","[32.5, 18.0]","[34.5, 12.0]","[41.0, 13.5]","[22.75, 12.0]"
39,"[22.75, 15.0]","[24, 19.5]","[31.25, 19.5]","(0, 0)","(0, 0)","(0, 0)","[47.5, 6.0]","[41.0, 10.5]","[41.0, 10.5]","(0, 0)"
40,"[22.75, 21.0]","[35.75, 16.5]","[41.0, 13.5]","(0, 0)","[28.0, 12.0]","(0, 0)","(0, 0)","(0, 0)","[39.0, 9.0]","[15.25, 10.5]"
41,"[19.5, 21.0]","(0, 0)","[47.5, 18.0]","[19.5, 12.0]","[34.5, 12.0]","(0, 0)","(0, 0)","[15.25, 10.5]","(0, 0)","[24, 10.5]"
42,"[20.75, 18.0]","(0, 0)","[47.5, 10.5]","[19.5, 21.0]","[41.0, 10.5]","[20.75, 9.0]","[19.5, 21.0]","[19.5, 18.0]","[22.75, 12.0]","(0, 0)"
43,"[20.75, 9.0]","[22.75, 15.0]","[47.5, 6.0]","[15.25, 21.0]","(0, 0)","[26, 6.0]","[19.5, 16.5]","[22.75, 19.5]","(0, 0)","(0, 0)"
44,"(0, 0)","[24, 21.0]","[48.75, 12.0]","[22.75, 13.5]","(0, 0)","[37.75, 6.0]","[20.75, 21.0]","(0, 0)","(0, 0)","(0, 0)"
45,"[37.75, 10.5]","[26, 15.0]","[22.75, 10.5]","[24, 19.5]","[22.75, 6.0]","[39.0, 9.0]","[22.75, 13.5]","(0, 0)","(0, 0)","[31.25, 6.0]"
46,"[47.5, 10.5]","[28.0, 18.0]","(0, 0)","[31.25, 19.5]","[24, 9.0]","[41.0, 10.5]","[22.75, 12.0]","[37.75, 18.0]","[26, 6.0]","[45.5, 12.0]"
47,"[31.25, 12.0]","[41.0, 19.5]","[19.5, 10.5]","[48.75, 12.0]","[31.25, 16.5]","[24, 21.0]","(0, 0)","[37.75, 13.5]","[37.75, 13.5]","[45.5, 13.5]"
48,"[26, 15.0]","[52.0, 13.5]","(0, 0)","[26, 6.0]","[45.5, 16.5]","[24, 9.0]","[24, 12.0]","[35.75, 13.5]","[24, 15.0]","[45.5, 22.5]"
49,"(0, 0)","[42.25, 6.0]","(0, 0)","[20.75, 6.0]","[15.25, 21.0]","(0, 0)","[24, 13.5]","[35.75, 21.0]","(0, 0)","[41.0, 16.5]"
50,"(0, 0)","[32.5, 6.0]","[47.5, 10.5]","(0, 0)","(0, 0)","(0, 0)","[24, 19.5]","[28.0, 18.0]","(0, 0)","[41.0, 15.0]"
51,"[47.5, 22.5]","[24, 6.0]","[47.5, 19.5]","(0, 0)","[22.75, 6.0]","(0, 0)","[24, 21.0]","[24, 13.5]","(0, 0)","[35.75, 22.5]"
52,"[24, 19.5]","(0, 0)","[52.0, 13.5]","(0, 0)","(0, 0)","[20.75, 13.5]","[45.5, 13.5]","[24, 10.5]","[22.75, 12.0]","[19.5, 21.0]"
53,"[24, 16.5]","[20.75, 9.0]","[39.0, 16.5]","[44.25, 10.5]","(0, 0)","[20.75, 12.0]","[19.5, 21.0]","[22.75, 6.0]","[19.5, 21.0]","[22.75, 13.5]"
54,"[24, 13.5]","[20.75, 13.5]","[24, 21.0]","[44.25, 19.5]","[47.5, 21.0]","(0, 0)","(0, 0)","[22.75, 12.0]","[24, 18.0]","(0, 0)"
55,"[22.75, 15.0]","[22.75, 15.0]","[24, 19.5]","[45.5, 12.0]","[45.5, 19.5]","[22.75, 12.0]","(0, 0)","[22.75, 15.0]","[26, 15.0]","(0, 0)"
56,"[22.75, 12.0]","(0, 0)","[24, 18.0]","[45.5, 13.5]","[35.75, 19.5]","[24, 12.0]","[41.0, 15.0]","[22.75, 21.0]","[37.75, 19.5]","(0, 0)"
57,"[22.75, 10.5]","(0, 0)","[22.75, 15.0]","[42.25, 15.0]","[22.75, 15.0]","[47.5, 9.0]","[29.25, 13.5]","[19.5, 21.0]","[47.5, 21.0]","[34.5, 12.0]"
58,"[22.75, 6.0]","[24, 19.5]","[20.75, 13.5]","[37.75, 15.0]","[22.75, 13.5]","[47.5, 10.5]","(0, 0)","[15.25, 10.5]","[44.25, 6.0]","[34.5, 18.0]"
59,"(0, 0)","[24, 18.0]","[20.75, 9.0]","[24, 19.5]","[24, 21.0]","[48.75, 6.0]","[15.25, 10.5]","[15.25, 6.0]","[42.25, 6.0]","[47.5, 21.0]"
60,"[20.75, 6.0]","[24, 10.5]","(0, 0)","[24, 16.5]","[24, 16.5]","[50.75, 10.5]","[22.75, 15.0]","(0, 0)","[34.5, 12.0]","[22.75, 10.5]"
61,"[20.75, 9.0]","[28.0, 9.0]","[28.0, 12.0]","[24, 12.0]","[24, 9.0]","[44.25, 19.5]","[41.0, 15.0]","[20.75, 12.0]","[28.0, 9.0]","(0, 0)"
62,"[20.75, 16.5]","[44.25, 10.5]","[47.5, 10.5]","[20.75, 6.0]","[20.75, 9.0]","[41.0, 15.0]","(0, 0)","[39.0, 9.0]","(0, 0)","[31.25, 6.0]"
63,"[19.5, 21.0]","[45.5, 22.5]","(0, 0)","(0, 0)","(0, 0)","[20.75, 13.5]","(0, 0)","[52.0, 13.5]","[22.75, 12.0]","[34.5, 12.0]"
64,"[19.5, 15.0]","[26, 18.0]","(0, 0)","[44.25, 10.5]","[32.5, 10.5]","(0, 0)","[22.75, 13.5]","[37.75, 18.0]","(0, 0)","(0, 0)"
65,"[32.5, 21.0]","[19.5, 21.0]","[24, 9.0]","(0, 0)","[37.75, 21.0]","(0, 0)","[22.75, 15.0]","(0, 0)","(0, 0)","(0, 0)"
66,"[47.5, 22.5]","[15.25, 10.5]","(0, 0)","(0, 0)","[47.5, 21.0]","[22.75, 10.5]","[19.5, 21.0]","(0, 0)","[24, 15.0]","[42.25, 16.5]"
67,"(0, 0)","(0, 0)","[24, 9.0]","[32.5, 12.0]","(0, 0)","(0, 0)","[35.75, 21.0]","[19.5, 21.0]","[24, 18.0]","[45.5, 16.5]"
68,"(0, 0)","[22.75, 12.0]","(0, 0)","[35.75, 22.5]","(0, 0)","[22.75, 10.5]","[39.0, 16.5]","[26, 6.0]","[35.75, 13.5]","[47.5, 19.5]"
69,"[41.0, 19.5]","[24, 19.5]","(0, 0)","[35.75, 21.0]","[24, 10.5]","(0, 0)","[41.0, 15.0]","(0, 0)","[19.5, 21.0]","[47.5, 10.5]"
70,"[41.0, 22.5]","(0, 0)","[31.25, 22.5]","[20.75, 9.0]","[24, 12.0]","(0, 0)","[44.25, 22.5]","[19.5, 21.0]","[19.5, 12.0]","[44.25, 12.0]"
71,"[45.5, 22.5]","(0, 0)","[31.25, 21.0]","(0, 0)","[24, 16.5]","[31.25, 16.5]","[44.25, 16.5]","(0, 0)","[15.25, 9.0]","[41.0, 16.5]"
72,"[45.5, 10.5]","[20.75, 9.0]","[24, 16.5]","[32.5, 12.0]","[26, 21.0]","[35.75, 22.5]","[45.5, 21.0]","(0, 0)","(0, 0)","[41.0, 9.0]"
73,"[34.5, 12.0]","[20.75, 6.0]","[24, 13.5]","(0, 0)","[26, 19.5]","[37.75, 21.0]","[45.5, 19.5]","[22.75, 6.0]","[20.75, 12.0]","(0, 0)"
74,"[31.25, 6.0]","(0, 0)","[19.5, 21.0]","(0, 0)","[26, 16.5]","[24, 19.5]","[47.5, 12.0]","[22.75, 10.5]","[22.75, 12.0]","[22.75, 13.5]"
75,"[24, 6.0]","[19.5, 16.5]","[22.75, 16.5]","[41.0, 22.5]","[39.0, 18.0]","[24, 16.5]","[26, 6.0]","[24, 6.0]","[22.75, 15.0]","[22.75, 21.0]"
76,"(0, 0)","[26, 18.0]","[22.75, 10.5]","[37.75, 21.0]","[41.0, 15.0]","[22.75, 15.0]","[24, 9.0]","[24, 18.0]","[22.75, 16.5]","[19.5, 21.0]"
77,"[22.75, 13.5]","[28.0, 22.5]","[20.75, 9.0]","[32.5, 21.0]","[22.75, 13.5]","[19.5, 21.0]","(0, 0)","[19.5, 21.0]","[24, 15.0]","[26, 15.0]"
78,"[19.5, 21.0]","[47.5, 16.5]","(0, 0)","[26, 13.5]","[19.5, 21.0]","[19.5, 13.5]","[20.75, 9.0]","[19.5, 18.0]","(0, 0)","[42.25, 16.5]"
79,"[24, 21.0]","[45.5, 10.5]","[26, 10.5]","[26, 10.5]","[20.75, 16.5]","(0, 0)","[22.75, 13.5]","[26, 21.0]","(0, 0)","(0, 0)"
80,"[41.0, 19.5]","[44.25, 10.5]","[41.0, 12.0]","[24, 6.0]","[20.75, 12.0]","[26, 6.0]","(0, 0)","[28.0, 15.0]","[29.25, 13.5]","(0, 0)"
81,"(0, 0)","[42.25, 12.0]","[44.25, 9.0]","[24, 13.5]","[20.75, 9.0]","[31.25, 16.5]","(0, 0)","[34.5, 9.0]","[24, 21.0]","[22.75, 12.0]"
82,"(0, 0)","[20.75, 9.0]","[44.25, 21.0]","[24, 16.5]","[15.25, 9.0]","(0, 0)","[26, 15.0]","(0, 0)","[24, 19.5]","[41.0, 13.5]"
83,"[20.75, 12.0]","(0, 0)","[45.5, 13.5]","[22.75, 12.0]","(0, 0)","(0, 0)","[26, 6.0]","[22.75, 6.0]","[22.75, 13.5]","[41.0, 15.0]"
84,"[20.75, 21.0]","(0, 0)","[47.5, 15.0]","(0, 0)","[24, 10.5]","[52.0, 13.5]","[24, 12.0]","(0, 0)","(0, 0)","[42.25, 16.5]"
85,"[19.5, 21.0]","(0, 0)","[31.25, 22.5]","[39.0, 9.0]","(0, 0)","[44.25, 22.5]","[24, 9.0]","(0, 0)","[41.0, 10.5]","[44.25, 12.0]"
86,"[22.75, 12.0]","[15.25, 10.5]","(0, 0)","[41.0, 22.5]","(0, 0)","[44.25, 21.0]","(0, 0)","[26, 21.0]","[29.25, 13.5]","[47.5, 10.5]"
87,"[22.75, 6.0]","[19.5, 21.0]","(0, 0)","(0, 0)","[24, 21.0]","[44.25, 12.0]","[20.75, 15.0]","[26, 19.5]","(0, 0)","[24, 9.0]"
88,"[24, 12.0]","[22.75, 18.0]","[35.75, 22.5]","(0, 0)","[19.5, 21.0]","[32.5, 6.0]","[32.5, 15.0]","[24, 18.0]","(0, 0)","[20.75, 12.0]"
89,"[24, 15.0]","[26, 18.0]","[35.75, 10.5]","[24, 13.5]","[15.25, 10.5]","(0, 0)","[44.25, 15.0]","[20.75, 16.5]","[44.25, 12.0]","(0, 0)"
90,"[26, 22.5]","[35.75, 21.0]","[37.75, 9.0]","(0, 0)","[15.25, 6.0]","[20.75, 12.0]","[44.25, 13.5]","[20.75, 12.0]","[44.25, 16.5]","[22.75, 12.0]"
91,"[34.5, 16.5]","[35.75, 18.0]","(0, 0)","[24, 13.5]","(0, 0)","[28.0, 9.0]","[26, 15.0]","[20.75, 9.0]","[47.5, 18.0]","(0, 0)"
92,"[41.0, 10.5]","[32.5, 19.5]","[20.75, 9.0]","(0, 0)","[20.75, 9.0]","[28.0, 16.5]","(0, 0)","(0, 0)","[41.0, 13.5]","(0, 0)"
93,"[44.25, 9.0]","[31.25, 12.0]","[20.75, 16.5]","(0, 0)","[20.75, 15.0]","[37.75, 16.5]","(0, 0)","[22.75, 12.0]","[41.0, 18.0]","[34.5, 9.0]"
94,"[39.0, 9.0]","[34.5, 9.0]","[19.5, 21.0]","[39.0, 12.0]","[32.5, 18.0]","[52.0, 13.5]","[19.5, 21.0]","[22.75, 13.5]","[35.75, 22.5]","[45.5, 13.5]"
95,"[31.25, 6.0]","(0, 0)","[19.5, 19.5]","[34.5, 15.0]","[42.25, 18.0]","(0, 0)","[26, 21.0]","[34.5, 13.5]","[31.25, 16.5]","[19.5, 21.0]"
96,"(0, 0)","(0, 0)","[22.75, 21.0]","[19.5, 21.0]","[41.0, 13.5]","(0, 0)","[34.5, 15.0]","[34.5, 12.0]","[19.5, 21.0]","(0, 0)"
97,"[20.75, 12.0]","(0, 0)","[45.5, 15.0]","[19.5, 19.5]","[24, 21.0]","(0, 0)","[34.5, 12.0]","[45.5, 16.5]","[20.75, 9.0]","[34.5, 9.0]"
98,"(0, 0)","[32.5, 9.0]","[35.75, 22.5]","[15.25, 21.0]","(0, 0)","[44.25, 21.0]","[44.25, 22.5]","[26, 21.0]","(0, 0)","(0, 0)"
99,"(0, 0)","[31.25, 10.5]","(0, 0)","[22.75, 12.0]","(0, 0)","(0, 0)","[37.75, 15.0]","(0, 0)","[39.0, 9.0]","(0, 0)"
100,"(0, 0)","[22.75, 6.0]","(0, 0)","(0, 0)","[24, 6.0]","(0, 0)","[37.75, 10.5]","(0, 0)","[42.25, 9.0]","[20.75, 6.0]"
101,"[20.75, 9.0]","[22.75, 12.0]","[22.75, 13.5]","[39.0, 12.0]","[24, 9.0]","(0, 0)","(0, 0)","[47.5, 6.0]","[42.25, 12.0]","(0, 0)"
102,"[26, 16.5]","[22.75, 13.5]","[22.75, 6.0]","(0, 0)","[24, 12.0]","[39.0, 9.0]","[22.75, 15.0]","[44.25, 10.5]","[44.25, 12.0]","[22.75, 13.5]"
103,"[41.0, 18.0]","[19.5, 12.0]","(0, 0)","(0, 0)","[24, 19.5]","[37.75, 21.0]","[19.5, 21.0]","[32.5, 22.5]","(0, 0)","[19.5, 21.0]"
104,"[41.0, 13.5]","(0, 0)","[20.75, 12.0]","[45.5, 22.5]","[28.0, 18.0]","(0, 0)","(0, 0)","[32.5, 21.0]","(0, 0)","[41.0, 15.0]"
105,"[47.5, 16.5]","[20.75, 12.0]","[20.75, 15.0]","(0, 0)","[37.75, 21.0]","[39.0, 9.0]","(0, 0)","[20.75, 21.0]","[34.5, 12.0]","[41.0, 16.5]"
106,"[47.5, 10.5]","[37.75, 13.5]","[15.25, 21.0]","[45.5, 22.5]","[37.75, 12.0]","(0, 0)","(0, 0)","[19.5, 21.0]","[39.0, 12.0]","[32.5, 21.0]"
107,"[44.25, 10.5]","[41.0, 21.0]","[24, 16.5]","(0, 0)","[52.0, 13.5]","(0, 0)","[20.75, 10.5]","(0, 0)","[42.25, 9.0]","[24, 10.5]"
108,"[42.25, 6.0]","[41.0, 15.0]","[26, 15.0]","(0, 0)","[22.75, 13.5]","[41.0, 10.5]","[19.5, 21.0]","[31.25, 10.5]","[44.25, 6.0]","[20.75, 6.0]"
109,"[39.0, 9.0]","[47.5, 21.0]","[41.0, 15.0]","[37.75, 21.0]","[19.5, 21.0]","[47.5, 9.0]","[32.5, 15.0]","[47.5, 6.0]","[45.5, 13.5]","(0, 0)"
110,"[31.25, 12.0]","[45.5, 15.0]","[41.0, 10.5]","[45.5, 21.0]","[15.25, 10.5]","[52.0, 13.5]","[32.5, 21.0]","(0, 0)","[45.5, 15.0]","(0, 0)"
111,"(0, 0)","[42.25, 12.0]","[31.25, 6.0]","[47.5, 16.5]","(0, 0)","[42.25, 15.0]","[34.5, 16.5]","(0, 0)","[41.0, 15.0]","[37.75, 12.0]"
112,"(0, 0)","[32.5, 9.0]","[22.75, 13.5]","[24, 16.5]","[24, 6.0]","[26, 22.5]","[45.5, 19.5]","[22.75, 12.0]","[19.5, 21.0]","[41.0, 10.5]"
113,"(0, 0)","(0, 0)","(0, 0)","[24, 9.0]","(0, 0)","[24, 19.5]","[44.25, 16.5]","[22.75, 15.0]","[24, 13.5]","[44.25, 10.5]"
114,"[41.0, 10.5]","(0, 0)","(0, 0)","[22.75, 13.5]","(0, 0)","[24, 9.0]","[47.5, 6.0]","[24, 19.5]","(0, 0)","[44.25, 21.0]"
115,"[41.0, 15.0]","[37.75, 21.0]","[20.75, 9.0]","[19.5, 21.0]","[26, 21.0]","[24, 6.0]","(0, 0)","[24, 9.0]","[34.5, 12.0]","[45.5, 15.0]"
116,"[42.25, 13.5]","[32.5, 21.0]","[20.75, 22.5]","[20.75, 13.5]","[19.5, 21.0]","[20.75, 10.5]","(0, 0)","[42.25, 6.0]","(0, 0)","[47.5, 16.5]"
117,"[39.0, 15.0]","[26, 22.5]","[24, 21.0]","(0, 0)","[22.75, 13.5]","[19.5, 12.0]","(0, 0)","[41.0, 13.5]","(0, 0)","[42.25, 16.5]"
118,"[26, 15.0]","[24, 19.5]","[24, 13.5]","[26, 10.5]","[22.75, 12.0]","(0, 0)","[26, 22.5]","[41.0, 15.0]","[26, 16.5]","[19.5, 21.0]"
119,"[24, 18.0]","[22.75, 12.0]","[32.5, 18.0]","[32.5, 12.0]","(0, 0)","[22.75, 12.0]","[26, 19.5]","[32.5, 19.5]","[26, 15.0]","[22.75, 13.5]"
120,"[22.75, 15.0]","(0, 0)","[34.5, 21.0]","[37.75, 21.0]","[44.25, 6.0]","[41.0, 10.5]","[20.75, 22.5]","[31.25, 12.0]","[26, 6.0]","(0, 0)"
121,"(0, 0)","[20.75, 12.0]","[45.5, 16.5]","(0, 0)","[48.75, 9.0]","(0, 0)","[20.75, 12.0]","[20.75, 9.0]","[24, 6.0]","[26, 10.5]"
122,"[28.0, 9.0]","[31.25, 12.0]","[45.5, 13.5]","(0, 0)","[45.5, 13.5]","(0, 0)","[20.75, 10.5]","(0, 0)","[24, 19.5]","[34.5, 6.0]"
123,"[29.25, 10.5]","[34.5, 10.5]","[52.0, 9.0]","[26, 10.5]","[45.5, 22.5]","[24, 13.5]","(0, 0)","[22.75, 12.0]","[22.75, 13.5]","[37.75, 12.0]"
124,"[44.25, 9.0]","[37.75, 21.0]","[41.0, 13.5]","[35.75, 12.0]","[42.25, 16.5]","(0, 0)","[22.75, 12.0]","(0, 0)","[19.5, 21.0]","(0, 0)"
125,"[41.0, 10.5]","(0, 0)","[26, 13.5]","[45.5, 19.5]","[37.75, 13.5]","[24, 13.5]","[24, 9.0]","(0, 0)","[20.75, 12.0]","(0, 0)"
126,"(0, 0)","(0, 0)","[26, 10.5]","[44.25, 22.5]","[26, 21.0]","(0, 0)","[24, 10.5]","[26, 6.0]","[20.75, 9.0]","(0, 0)"
127,"(0, 0)","[31.25, 13.5]","(0, 0)","[24, 21.0]","(0, 0)","(0, 0)","[24, 12.0]","[26, 10.5]","(0, 0)","[20.75, 18.0]"
128,"(0, 0)","[35.75, 13.5]","[20.75, 9.0]","[20.75, 15.0]","(0, 0)","(0, 0)","[26, 6.0]","[20.75, 12.0]","[47.5, 10.5]","[19.5, 21.0]"
129,"[20.75, 9.0]","(0, 0)","(0, 0)","[19.5, 21.0]","[24, 9.0]","[37.75, 15.0]","[37.75, 12.0]","(0, 0)","[47.5, 22.5]","[24, 21.0]"
130,"[34.5, 15.0]","[31.25, 13.5]","(0, 0)","[15.25, 12.0]","[24, 16.5]","(0, 0)","[42.25, 12.0]","[22.75, 12.0]","[37.75, 21.0]","[44.25, 9.0]"
131,"[41.0, 15.0]","(0, 0)","(0, 0)","(0, 0)","[24, 18.0]","(0, 0)","[26, 22.5]","[22.75, 13.5]","[28.0, 15.0]","(0, 0)"
132,"[37.75, 13.5]","(0, 0)","[19.5, 21.0]","[22.75, 10.5]","[19.5, 21.0]","(0, 0)","(0, 0)","[24, 15.0]","[26, 16.5]","(0, 0)"
133,"[24, 10.5]","[19.5, 12.0]","[31.25, 16.5]","[26, 10.5]","[22.75, 13.5]","[19.5, 21.0]","(0, 0)","[24, 13.5]","(0, 0)","(0, 0)"
134,"(0, 0)","[20.75, 13.5]","(0, 0)","(0, 0)","[32.5, 21.0]","[20.75, 22.5]","[15.25, 21.0]","[44.25, 21.0]","(0, 0)","[22.75, 13.5]"
135,"(0, 0)","[20.75, 18.0]","(0, 0)","(0, 0)","[32.5, 6.0]","[20.75, 9.0]","[19.5, 21.0]","[52.0, 13.5]","[39.0, 9.0]","[19.5, 21.0]"
136,"(0, 0)","[22.75, 13.5]","(0, 0)","[24, 6.0]","(0, 0)","(0, 0)","[20.75, 21.0]","[26, 6.0]","[41.0, 10.5]","[35.75, 22.5]"
137,"[20.75, 9.0]","[41.0, 22.5]","[37.75, 18.0]","[24, 10.5]","[24, 9.0]","[24, 6.0]","[22.75, 15.0]","(0, 0)","[37.75, 16.5]","[39.0, 16.5]"
